id,title
2011-11/wuso-dwt112811,Daily wheezing treatment no different from intermittent in toddlers
2011-11/wuso-ppi111611,Probiotic protects intestine from radiation injury
2011-12/afot-tdt122811,Turn down the iPod to save your hearing
2011-12/aha-vfg113011,"Vegetables, fruits, grains reduce stroke risk in women"
2011-12/hfhs-imu121211,Improved medication use could reduce severe asthma attacks
2011-12/kcl-ta120711,Brain tsunamis' are clue to helping victims of major head injuries
2011-12/mbg-mbg121411,Missouri Botanical Garden scientists examine toxicity of medicinal plants in Peru
2011-12/mc-mcr120711,Mayo Clinic researchers find drug duo kills chemotherapy-resistant ovarian cancer cells
2011-12/plos-nac121511,New analysis casts doubt on results of tobacco industry studies into safety of cigarette additives
2011-12/uoc--bit_1122111,Breakthrough in treatment to prevent blindness
2011-12/uoc--pat120511,Preoperative aspirin therapy can benefit cardiac surgery patients
2011-12/uoc-dhp120111,Danish HIV patients can live as long as the general population when treated optimally
2011-12/uocm-mmc120911,"Molecular markers can predict spread of cancer, guide treatment"
2011-12/uok-nss121511,New study shows promise for preventing preterm births
2011-12/uomh-nms121211,NCAA mandatory sickle cell screening program not enough to save athletes' lives
2011-12/usmc-usr122811,UT Southwestern research suggests new way to ensure effectiveness of TB treatment
2011-12/w-dsa120511,Dust storms affect subsequent emergency hospital admissions
2011-12/w-kpc121511,Knee pain common complaint in middle-aged and mature women
2011-12/wt-mdp121211,Malaria during pregnancy: New study assesses risks during first trimester
2012-01/bmj-omw012712,Overweight mothers who smoke while pregnant can damage baby's heart
2012-01/cu-aaa011012,An apple a day isn't enough
2012-01/dai-inf011112,Increasing need for rehabilitation for eye disease
2012-01/e-isr012512,"In schizophrenia research, a path to the brain through the nose"
2012-01/esoc-gss010912,"Global study sheds light on role of exercise, cars and televisions on the risk of heart attacks"
2012-01/jhmi-hrf010912,Hopkins researchers find 'Google Flu Trends' a powerful early warning system for emergency departments
2012-01/l-tio012412,The impact of deleting 5 personality disorders in the new DSM-5
2012-01/ohs-fpm011312,Faulty proteins may prove significant in identifying new treatments for ovarian cancer
2012-01/plos-crt012312,"CDC reports that unexplained skin condition is non-infectious, not linked to environmental cause"
2012-01/sfhe-ldo010912,Legionnaires' disease outbreak linked to hospital's decorative fountain
2012-01/sjcr-irf013012,Inherited risk factors for childhood leukemia are more common in Hispanic patients
2012-01/smh-fdd011212,First detailed data of risk of using Rasilez with certain blood pressure-lowering drugs
2012-01/tum-fod010412,Fish oil during pregnancy does not protect against excessive adipose tissue development
2012-01/uoc--lbh011912,Lifelong brain-stimulating habits linked to lower Alzheimer's protein levels
2012-01/uoc--tcm010612,Tobacco company misrepresented danger from cigarettes
2012-01/uoc--uri013012,UCLA researchers indentify a cell-permeable peptide that inhibits hepatitis C
2012-01/uocm-eub123011,Experts urge BMI method for calculating weight in kids with eating disorders
2012-01/uoic-pgt010912,Personalized gene therapies may increase survival in brain cancer patients
2012-01/uom-rst011212,Revolutionary surgical technique for perforations of the eardrum
2012-01/uomh-nim011312,New indicator may help identify patients with increased risk from throat cancer
2012-01/uonc-usc011012,UNC scientists collaborate to find first major genetic mutation associated with hereditary prostate cancer risk
2012-01/w-h011212,Knee replacement surgery incidence soars in those over age 50
2012-01/wfbm-bcb012712,"Bedwetting can be due to undiagnosed constipation, research shows"
2012-02/aaon-wwb013112,Who will benefit from stroke drug? New score can help decide
2012-02/bmj-sbl021312,"Smoking bans lead to less, not more, smoking at home"
2012-02/chb-hvf021712,Home visits for asthma: A win for both patients and payers
2012-02/dai-hm021712,Hazardous medications
2012-02/dai-pap021012,Phosphate additives pose a risk to health
2012-02/dci-tc020312,3 'targeted' cancer drugs raise risk of fatal side effects
2012-02/e-anl022212,A new link between traumatic brain injury and post-traumatic stress disorder
2012-02/e-erv022712,Eye-tracking reveals variability in successful social strategies for children with autism
2012-02/e-ldl020812,Low dopamine levels during withdrawal promote relapse to smoking
2012-02/mali-aso020912,Automatic suspension of insulin delivery via insulin pumps reduces hypoglycemia
2012-02/mc-yce012612,Young children exposed to anesthesia multiple times show elevated rates of ADHD
2012-02/mu-nmk021312,Neuron memory key to taming chronic pain
2012-02/nlmc-tlp020212,Triglyceride levels predict stroke risk in postmenopausal women
2012-02/uoc--iet021412,Improved emergency treatment for prolonged seizures
2012-02/uoc--nad021712,Newly approved drug for metastatic melanoma nearly doubles median survival
2012-02/uoc--udt021512,"UCLA discovery that migrating cells 'turn right' has implications for engineering tissues, organs"
2012-02/uoc--usr021512,"UCLA scientists report link between traumatic brain injury, post-traumatic stress disorder"
2012-02/uog-coc020612,Combined oral contraceptive pill helps painful periods
2012-02/uok-eoa022912,"Effects of a concussion may last longer than symptoms, study shows"
2012-02/uol-ptc020712,Presdisposition to common heart disease 'passed on from father to son'
2012-03/aaon-ehi030612,Eye health is related to brain health
2012-03/aha-raf032612,Radioactive antibody fragment may help scientists identify artery deposits
2012-03/aha-sdl030812,Sugar-sweetened drinks linked to increased risk of heart disease in men
2012-03/bawh-sfs031912,Study finds state wealth affects women's heart disease risk
2012-03/bmj-bbj022912,Babies born just 2 or 3 weeks early at higher risk of poor health
2012-03/chop-dis031212,Delay in surgery can cause irreparable meniscus tears in children with ACL injuries
2012-03/esoh-fdm031212,Fatty diets may be associated with reduced semen quality
2012-03/kf-kfm031312,Kessler Foundation MS study documents negative effect of warmer weather on cognition
2012-03/mc-bms032412,"Bone marrow stem cells improve heart function, study finds"
2012-03/msu-ldm032012,Low-calorie diet may be harmful for bowel disease patients
2012-03/plos-sbi030212,Smoking ban in Scotland linked to dramatic fall in preterm deliveries
2012-03/qmuo-pdc030912,Protein discovery could switch off cardiovascular disease
2012-03/sh-ord031612,Obesity raises death risk tied to sleeping pills
2012-03/tpco-shr031912,Study highlights risks from arm difference in blood pressure
2012-03/uoc--stf030612,"Surgical treatment for epilepsy should not be viewed as a last resort, study shows"
2012-03/uog-nm032512,New 'massage method' quadruples protection against tooth decay
2012-03/uog-scc030512,Stem cells can repair a damaged cornea
2012-03/uom-tti032012,Test to improve peanut allergy diagnosis
2012-03/uorm-oaw030112,Older adults who sleep poorly react to stress with increased inflammation
2012-03/uosc-app032212,Are parents price-sensitive about their children's medication?
2012-03/uow-spe031312,Scientists produce eye structures from human blood-derived stem cells
2012-03/w-cmh030712,Circumcision may help protect against prostate cancer
2012-03/w-sst032612,Stopping statin therapy increases risk of death for rheumatoid arthritis patients
2012-04/aaon-gmd041012,Get moving: Daily exercise may reduce Alzheimer's disease risk at any age
2012-04/cwru-crf041812,CWRU researchers find joint failures potentially linked to oral bacteria
2012-04/e-aib040312,Activity in brain networks related to features of depression
2012-04/e-eta040212,Exploring the antidepressant effects of testosterone
2012-04/e-mcs041612,Metformin can substantially reduce the risk of Parkinson's disease in diabetes
2012-04/haog-dcm040212,Death cap mushroom poison to arrest pancreatic cancer in mice
2012-04/jhmi-nmo041612,"New medication offers hope to patients with frequent, uncontrollable seizures"
2012-04/jhmi-pdc041912,Parent diet choice knowledge doesn't prevent child obesity
2012-04/kp-mvn032812,Measles-containing vaccines not linked with increased risk of febrile seizures in kids 4-6
2012-04/lm-tla040412,The long arm of the dendritic cell
2012-04/mali-ctc042412,CAM therapy combined with conventional medical care may improve treatment of lower back pain
2012-04/mgh-rfp040512,Recovery from propofol anesthesia may be sped by use of common stimulant
2012-04/osu-swn041012,Study: Women not getting enough exercise; at risk of developing metabolic syndrome
2012-04/rumc-apa041012,Daily physical activity may reduce Alzheimer's disease risk at any age
2012-04/uoc--bgd042712,Big girls don't cry
2012-04/uoe-gfp041712,Green-glowing fish provides new insights into health impacts of pollution
2012-04/uog-obm042312,Olympic boxing may damage the brain
2012-04/w-fls042412,Family life study reveals key events that can  trigger eating disorders
2012-04/w-hss042612,Heart study suggests city center pollution doubles risk of calcium build-up in arteries
2012-04/w-sca041912,Study confirms anatomic existence of the elusive G-spot
2012-05/aaon-sfh051412,Study finds head impacts in contact sports may reduce learning in college athletes
2012-05/afot-cam052312,Common acne medication doubles risk of eye infection
2012-05/babs-hbo053112,Health benefits of vitamin D dependent on type taken
2012-05/bidm-has050712,Heart attack survivors living close to highways face higher 10-year death risk
2012-05/bmj-csd052212,Caesarean section delivery may double risk of childhood obesity
2012-05/bmj-dcc053012,Dark chocolate could prevent heart problems in high-risk people
2012-05/bmj-sat050912,Study adds to evidence on clot risks of non-oral contraceptives
2012-05/dumc-kor050412,Keeping obesity rates level could save nearly $550 billion over 2 decades
2012-05/e-got051012,Gifts of the MAGI in schizophrenia and bipolar disorder
2012-05/e-pme050812,Psychiatric medication effects on brain structure
2012-05/jhmi-dbs050712,Deep brain stimulation may hold promise for mild Alzheimer's disease
2012-05/jhub-pap050912,Pneumonia and preterm birth complications are the leading causes of childhood death
2012-05/kcl-plt050412,Psychopathy linked to specific structural abnormalities in the brain
2012-05/msu-cep052412,Cyber exercise partners help you go the distance
2012-05/msu-fay050812,Female and younger athletes take longer to overcome concussions
2012-05/nu-lct052412,Less couch time equals fewer cookies
2012-05/ohs-osm050912,OHSU study: Misdiagnosis of MS is costing health system millions per year
2012-05/quot-awc050912,Autumn warning: Cancer-causing skin damage is done when young
